restaurant_name,city,short_description,cuisine_type,tags,google_address,google_url,yelp_url,website,google_rating,yelp_rating,yelp_reviews,price_range,logo_url,image_url,vip_experience_notes,status
Harriets,Los Angeles,Chic hotel rooftop bar featuring craft cocktails & panoramic views of the Los Angeles skyline.,,,"8490 W Sunset Blvd, West Hollywood, CA 90069, United States",https://www.google.com/maps/place/?q=place_id:ChIJAeqO0b2-woARydGLq_wHbY8,,https://www.harrietsrooftop.com/,3.8,,,,https://logo.clearbit.com/harrietsrooftop.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQlnbEGcHK__lZPCa-riNHHExWhWzk65GUfwMT4AHFbqQAYk1Sfhc15a5Qw9G8RvCs8z24V7ukUB6QGAi99ilvce0ruIigofFWRkBRTRL_EWXofYyIhqlq37hJB1HE5-48qjJS4SuOGbuWPhUcugPRqjItWeINQ3I-A8qcJCpcNa3oGnpZ7Lzum9H9nVnYxUgMcjZvcj2nSiUiEsV82Dc5zrBYZC03r80oJjNiYRPv7GRQzjcbLn2LVkqQFSjLsnzU6-XZnVnUbKdRX5SNqFvE7B7_5vMN4LOQ9cQsUR7MjqLbXlog&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
DiDi,Los Angeles,"Retail chain stocking discounted clothing & shoes for adults or kids, plus home decor.",,,"755 N La Cienega Blvd, Los Angeles, CA 90069, United States",https://www.google.com/maps/place/?q=place_id:ChIJ-VVOFJO_woARUD5Qq6GE-dE,,https://www.didiletsgo.com/,3.9,,,,https://logo.clearbit.com/didiletsgo.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTWVpq_WDip_Mdvy_toCkQTQiOIB8DqUydxg85tFRGndnh3M2eA5lAwWbEwuRI-YRD1cPbXp5m--qAkIv21gNoGQrZbcq4sf4HNwj--zcqLjjC75qSxvXL3SMCg4GrvSkmfMZMpKhtVETJc1mLt-CpWuZRjMdaetCCbR5Y2LApeuDlci-zbaMLtCx6XIcvkuyqLuFpBtV-Jb-nqpfNSOeRh9574W9_xMMbj9GWRWrx-IAxFzulKH4IfUxsoQQxtpfMzti7ViAUs5nPfQOW6wW09v5X4gQTbcztYJ4bGTvcrajjFUqE&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
LPM,Miami,Upscale French-Mediterranean dishes are served in a sophisticated setting with cozy banquettes.,"French, Bars, Mediterranean",,"1300 Brickell Bay Dr, Miami, FL 33131, United States",https://www.google.com/maps/place/?q=place_id:ChIJrVaLy4O22YgRX1HkHRigA_8,https://www.yelp.com/biz/lpm-restaurant-and-bar-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://lpmrestaurants.com/miami/,4.5,4.1,482,$$$$,https://logo.clearbit.com/lpmrestaurants.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRXONUXYwB8wfYXiqgF2xBYZD3c4acs4or7yzYfFjS4xJ4y_s5lYxJRA5ZNkICzOzrHFvN9lJHLiTxZSk4gvo84_LqfKOuKjVNX4wV4VhZ0wafPTh6y6OUUNoh_khhOwouu82g7JCTQxxBp5eSxfwo2h3asGw5JUCDo6gCt8OKenPzzm-2KYZVDLmYSpImhVd70nAZ9WHQHH9XBbbaxuLPvXcb8BVAtDtIDbb5cK6OMmGJdXTdHoDbw04KfKais8-vXrQXo3mFJ_hVpCaukV2_xal38flsevHw2ErQJqJzZHobhiZo&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Queen Miami Beach,Miami,,"Japanese, Lounges, Sushi Bars",,"550 Washington Ave, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJ0d8mIy-12YgR1xDViEgo8GI,https://www.yelp.com/biz/queen-miami-beach-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://queenmiamibeach.com/,4.2,3.8,220,$$$$,https://logo.clearbit.com/queenmiamibeach.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSAiEFEwdim8BhOrBnG9WyeZFKil_LOBNB-JNYtQX6zY7wyJhzLQ4kw5W2scbl61ggQZzPBPmb2QrFIGjFT6ofzmAK5NGBsH7pc7ptmdeoZ7ckwZBCWmoBHG2T8Ab1hiV7aG0ctl727XoNfIdWmPurl4lyeiBgYO_t_tEDDIdrwPar3pGwDEw72uJgk6mKDzPMF3PfZyk82e2JVlSqbCUc1qRyu1cL6XHku0HTxQWk-z3z3C5pCDhO7MTtHQ5XbFIkPeFQJtQQU7p5b5YRu0zlhg6-Ct_h7gw1pkrfMZJs90ya6SMU&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Marion,Miami,"Hip, stylish eatery for New American & Asian-inspired fare, with weekly dinner parties & DJ music.","Mediterranean, Cocktail Bars, Asian Fusion",,"1111 SW 1st Ave, Miami, FL 33130, United States",https://www.google.com/maps/place/?q=place_id:ChIJU9uSJoS22YgRMhSAkUfvzwM,https://www.yelp.com/biz/marion-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://www.marionmiami.com/,4.2,3.6,583,$$$$,https://logo.clearbit.com/marionmiami.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTL0zVdYJrIF79zZbtWKpVUIHy-0dOa-XmxYkWg3emMbDd_D1I4TWP97GXRmdMM59bJeuEh3f6UOzrnH54YE2HMq1oBLubswUL0sfCyHxnWDsODeNJ5i4_ld9x2Ajy34R384KrPaB7-NPGVgXgiMQ7FVFhJAOV0HZ_2RGwVwUUtFdS0vfiF6MJmeONNcT13gx-Hwl5rKAh1zmv34rLDfmlH3rH6xjDWHtOEI5GUPY9MwN3LRz0t1GT3r7h31JBJOtodl7VBV5TkQFOATgfWlVHSlpU8woWMXa2429MLlL1cCdF7rS4&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Lafayette Steakhouse,Miami,High-end restaurant in the Hay-Adams Hotel pairing sophisticated American cuisine with formal decor.,"Steakhouses, American, Cocktail Bars",,"1111 SW 1st Ave, Miami, FL 33130, United States",https://www.google.com/maps/place/?q=place_id:ChIJeVpjGKW32YgROG-7zMGpoVU,https://www.yelp.com/biz/lafayette-miami-miami-2?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.lafayette-miami.com/,4.7,4.2,24,,https://logo.clearbit.com/lafayette-miami.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQw2wlR5QT5UZwGT1ndLQVHvXxyxulyPc-5Jglprwsv8NyNyp34MMVR6Zc3c_31nszXBQ1mPDjeXLwnR9dj-s8DllWzsn2L4d7CrNEF24WLZ1Hi0ofy0Cg9HhB9ic6il7oEH7yAZuO5q6yF9yk7PL2gnzAyrsxg6ulFGQYWSQinGmo17pTX1laRg18A1kMzB7u6_9ETsqeG-60ElKWIaESf8I56waQtRuuA2Sw6KV5Ut40jlMqMfwsxnXekei3w2PsuZlOjsyDdkPXXKMRjUFvAiR6hngogUsf1upQKC4G-mSHvDq0&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Sa Capella - not joining ,Ibiza,,,,"Carrer Capella, 26, 07820 Sant Antoni de Portmany, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJj1o8jPE3mRIR_Nfca4gxPUQ,,http://www.sacapellaibiza.com/,4.1,,,,https://logo.clearbit.com/sacapellaibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTM8R8O_krpvqLOpYmIAQZoC2nmCcEJ8RBDYSAkc0GqsTlspWQRZi_ntPvseFCGF2h93GEwE7XIuDy_fvIU7uPX6fSCyGOUY8V0uQYpXmlfHh_PAhnzPPODvI21oGyY9eZPLMkBx_gOtJQYUfDVS3C7IrMld1G9tvy1eycqdxw_8GbxKCfpEIl1F0qz03OhLDfnLs7-SusHVvaba5BawmHfrMRL6CQOIFQGsouoKSwAYX-Sabpz0luOYDsUUBK-9GYcHXn-YKW0sNIxTzBXe1aPgW5t5CX_A9JlR8hOWrckqsObAhOHjnckj5Pyhb1WJBCX2CLUURjGAN2-mEzZJ0j8f2HSQw1TJ3dJhJMD7UbKtCyY1-89yR6gRz5QEnaTJ3jo_t8Is79ipX_2-eX1a5B6QnAmNKAa8zlThUF2me-vnjDtfH1vWdcKZ2sbPiCOzYOS_pPek2WtXaLgMhvW6UMI0P_QbERkGo5yH6ZczaRlWHuTzipVD00JS56Bz926WiDxxJZFn3tJonzggHONqGiwpnvO0la3-0EpkynclLhEuQCwgH8M7SBTV4z-9iQ_a2XegNJtL18bNw&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Azabu,Miami,This intimate hotel eatery features sushi crafted from fresh-from-Japan fish plus cocktails.,"Sushi Bars, Japanese",,"161 Ocean Dr, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJYVJk-PG02YgRzf4kAiVw39Y,https://www.yelp.com/biz/azabu-miami-beach-miami-beach-2?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.azabuglobal.com/,4.7,4.2,327,$$$,https://logo.clearbit.com/azabuglobal.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTMst35WnBG1HGib51FUHsJ175HRVe3gHMLeZ1a-2Ifs4PYGmOhI5I-5V5wj4sYcaB62xuPEPcV2QOzyuYSzXCyHiIejqDiYsRp64rmJ4cEBOU7XUF2Jn1Tm8MpF8S0i5qvQKBdMJbHEwUOjsGJdPZlujjAtOAcR_Nssn8dMFiW_YztX-3xSIGoBi97o8_8xg-NXalaa85HIHoSR6cVPloCKm2XJNbH7LBu5XUpht3NmZUm5frfypGGgC1aH5DDx7M3LBCE0d7jjS-hFUpO_H5cGj2MDQXXZmQHzRhawYw1ikTcQRs&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Andres Carne de Res Miami ,Miami,,"Cocktail Bars, Colombian",,"455 Lincoln Rd, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJOZIFBwC12YgRieEn821YBic,https://www.yelp.com/biz/andr%C3%A9s-carne-de-res-miami-beach-2?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://andresmiami.us/,4.6,3,47,,https://logo.clearbit.com/andresmiami.us,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRt9g0VlHBdWBMUwI2kvu3zEnxObjzZpBKs39ZsX_J-swGtXz7t09YQJnjgZb9dr15SWgQCH0M_fiJ9QHnmMXkyosggbiedIzKQE32nZWdjBskOIbPg0hU4NXSF7Ppt9FO4y14KTosBoBMCpKGY8k4Oj2uEj7bvUnlxuNa6cEmuOYNY-tkrL4u4yIJtk4VmAYRE_saTNMLPOUrzwPx43sb2dHz-dx8MGh1wq86axP51ux1tVJHWi2om0olvbhQ_AJbTkrQvAcwNgAiGtHXZA6XFNpLCN7WL5VOZvdSFMswc3sy4Voo&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
ORO,Miami,"Pies, wings & subs served in a snug space with a few high-top tables & late-night hours.",Cocktail Bars,,"818 Lincoln Rd, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJv499FAC12YgRXpJ_AvZtPfU,https://www.yelp.com/biz/oro-miami-beach-7?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://oro-miami.com/,4.4,3.6,23,,https://logo.clearbit.com/oro-miami.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNR66lckfP48XAdwoDwu3YVhBMNjIJU-0F48-xbpfYQNr2Iyz1PYPcrdRBfSNI5KSKm2ny_-sKUB0rSmLCKKl69QbIZF1cblyM3OGIm1liJ3AuAY5_umJWgq8WAy5kwIPQ10-I2k-Xvtd3QUQahBdJWikphWdT0Qk_SFdqd1Lwiy-GltX3DD2DIDAYSmGYgyAj0MvR8-qR2w2jZp9F4PHgvk-N6zw8HiZWFqz4yW_vC04VlGnmUUd50JpDOhtPDXltd6qaDJmPn2ItQuCDrDe16GDcwy3pkqiu3Afo5qBq3102FOea0&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
MAYAMI,Miami,"Trendy, stylish eatery offering Mexican fusion fare, plus creative cocktails & terrace dining.","Mexican, Cocktail Bars",,"127 NW 23rd St, Miami, FL 33127, United States",https://www.google.com/maps/place/?q=place_id:ChIJhe3DKSu32YgRVOWZEyWPqdo,https://www.yelp.com/biz/mayami-wynwood-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.mayamiwynwood.com/,4.6,3.1,692,,https://logo.clearbit.com/mayamiwynwood.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRud1d-Kv6xlnd3PZ1-ex5ZvUhbLScfADUH487SjMjwoJq0kaWbeu6eHP5PU77NEbXMRvzv6HDjm6-52wRixF_Xwu-0wAadIcB3tT_RsR_bYEdlMrTTvZ6nIPoSxPoJ58K4zfDGb7sU23FVgvXxAGuVKSJ63QGq2yCI8HLU1nQFyx3JhXsn-Xl6nKEfDNhK2ZcHHqCLHeyEo6I2TEZ3waOO3P1QrPdRiC_zIYyiowDjM_X9V9zKFIO7rz3bVHdzyeePZ9UbK9VizbFY1b9jw_Wyezj4UrsaFpFDt1TZWaPrIDR5_F8&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Ossobuco Wynwood,Miami,,Modern European,,"62 NW 27th St, Miami, FL 33127, United States",https://www.google.com/maps/place/?q=place_id:ChIJaSnpyl632YgRXs-pFumdXn0,https://www.yelp.com/biz/ossobuco-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://ossobuco.miami/,4.9,5,2,,https://logo.clearbit.com/ossobuco.miami,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTon-sv0nqvxoOvBkZ6tTbdWp5eal6bbrwFG-TOkX3_OKg6y5svfftT8aKpfDOxuCV2kjDf9ZZL2e7qlmQcxxijg6sAaRPzt5GhkBExJ-uj_Vdpzae_ajFp06h-2iKtycLqANv9h4rwdEGdpWP3SN04fn9WwZb-_PERA7dljRo879uQHhfC1D_O-BrEeF3pBIeirinXAe0vQ3XZ7gsE81FPSOq4_XGJUXEFaNz-G2QaB3zpIDGF_P2pY9-L9TFipkAsGAMyDewsZ4enQtl8GkRS0L8QW33MkSxzYuuVwxv8BIuiQ-Q&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Santorini by Georgios,Miami,Greek restaurant at the Hilton Bentley offering classic fare & drinks in a low-key poolside setting.,"Greek, Seafood, Bars",,"101 Ocean Dr, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJ1QO47_G02YgRU_bfxQeW7D4,https://www.yelp.com/biz/santorini-by-georgios-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://www.santorinibygeorgios.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb.com,4.6,4.4,969,$$,https://logo.clearbit.com/santorinibygeorgios.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQ7r0XGkb-NCAMJG-srEot2GL5kSsHuts32SzowNvPAOdQy7vewU2u2VlSnebMY6haBAP5Q6MK22KUlYz1uy-xx7yt0wyt-nfr4RxgBprfI2y0K3olhHQLlF4WZv0G7SJxV6kupAsX160fmzVcmcsJNRE149OBDDivGOW9HenqibwcdFz42r_4tAkkVcHRfYRJHzAuFD3fLJrEXLbcMrJ9tW1oaVWoDZtqaW8MWGizXNwVOHLFGV6QLDytMubDGKfzzEr0KfLMmOFUQh47eSelIXh6-L1MrH1pomNkzTRUQvscpWic&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Tanuki River Landing,Miami,,"Japanese, Chinese, Sushi Bars",,"1420 NW N River Dr, Miami, FL 33125, United States",https://www.google.com/maps/place/?q=place_id:ChIJeU7uMTW32YgRjmffReuy-rc,https://www.yelp.com/biz/tanuki-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.tanukimiami.com/river-landing-menus/,4.9,4.3,180,,https://logo.clearbit.com/tanukimiami.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTGAl5UkacLfXjAxipUiwoXPLHzsKRnDsUBVGGuLaVonXQi3TfIXXMHsU0KIgtc2gjMGRWPIGyjzAcjuJqQN0Kk1aS4SR5D3Yfj89Ai-oTS6DWzGJ2Tjk1GKl3QSayQ_kHpQifosICqzi1KO_qGbFR94NSwDylweWUITFCWsUjhheRzY3DtnJsvhC1X2d3D6AdzqRxmmpNGwKcFdgPnWPGg_E3lNDB-gDnXSnzT_WS-gb3tivNYWJYjmYliLHcLpNuyuia7hbym0wCWGMzTrBhDU9R50s6MaSP6c1nan7eeEHgEfls&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
El Patio & Bar Habana ,Miami,,"Breakfast & Brunch, Cocktail Bars",,"660 Washington Ave, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJPfhtahS12YgRSpPRowAC4k8,https://www.yelp.com/biz/bar-habana-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://elpatio-barhabana.com/,4.9,4,1,,https://logo.clearbit.com/elpatio-barhabana.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRCAgbSi4KigDeXw54K6iCgdNKi0T7uoFfexSvcTxGg_u8OcTOChbzE5Xq686rpeGwgiSq7K5bZp-OnsFPfJsHF5R2ZXhDhNKe6KFbBZ_v-Ze4xqxkVux5_3j4DeLbq8uLhbuqO3XrRjJmOvSnqTOZcsX0Mp8tJ6fmM76yzKlV9Hr9MKQ6SrFlrC7uXWaYLfr_-cbFRJbtBCnOpzS6EkLaPaPKjH2dM4bHjLWwk_aI4en4cI_5-ae7pY3QSe9ErcVxfKp1IQMe3GEP53B4fM6DfU7WHozDwe1oQCeFpQnmjS9WKq84&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Kasbah,Los Angeles,"Happening rock club famed for showcasing name bands & up-and-comers in an intimate, laid-back space.",,,"1510 N Stanley Ave, Los Angeles, CA 90046, United States",https://www.google.com/maps/place/?q=place_id:ChIJB4xWQJ6_woAReEyluQPymNA,,https://members.love/kasbahbymembers,5,,,,https://logo.clearbit.com/members.love,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQDM01onBiYBXK8_pA658nPkXIBGcDWXwoGo8cHAqRsdBtFXoyKsJErbtoxS1YCMQpkVniKVX4fpKy4ClcBjQJwBqvbB-o4hDmNcHSky1fqnk9HSPZnTuO69dQ6hhK0uGGAm5fL3cGwt0eGl_Eu9TWaWolTiBRiJG3DGsrucJzDpqc_LZtRdPYzcwR0UIy4GkuH_Cpb0V3VpB7CCL1saUJ5RTvse0X3fGUBU7qrRZfr5S6Pbe-8m4SV0sR0QcDUB2Ius0iwz6ztLl3BPF1tfEFc8fLVI71zrc1RjPR9_x1MtSevLkU&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Byblos Miami,Miami,Meze & exotic dishes are served in a colorful room & patio with an Eastern Mediterranean feel.,"Mediterranean, Middle Eastern",,"1545 Collins Ave, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJA8lhm5q02YgRulFV1k7lCpA,https://www.yelp.com/biz/byblos-miami-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://byblosmiami.com/,4.5,4.3,1130,$$$,https://logo.clearbit.com/byblosmiami.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQQxA2tsn8PaM9v1UmAidG0_vKCYukoJlC2XzBzU69BTMaN-Nn956utpAjwli0oIFI4PLwWZ00bFfEBPDX1RdxOwNTCO2jEDDgcXVZdrjkDoYBaWC9PJ_U0Rb80wHRZZ4NlqRqsl_ukSbaXupoPkHqyBFJvhTAT1rF97_e8TLGSaOUKM0_yDvI_N1DYPcHMqqZ3z2c9bCXtoF4S3Q_IuDp8hkYzfb7egMh2JPh2qezMqAPxuJafSJXiagDBBwZWG5TuwYikdzkTXBLvC__RftyEZOw0iMHGWrpqYjLWB1kZgfg3n_A&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Sofia ,Miami,,,,"Inside Palm Court Dome, 140 NE 39th St #133, Miami, FL 33137, United States",https://www.google.com/maps/place/?q=place_id:ChIJAQBA3lax2YgRB7AIAB_GK_E,,https://sofiamiamidd.com/?utm_source=&utm_medium=&utm_campaign=&utm_content=sofia-miami-design-district,4.6,,,,https://logo.clearbit.com/sofiamiamidd.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQJpzPZv1QuKIW9JB3Zd2lrOr1PnAFK9iaYaHEdn-BFq5P5IBvk4Oj7pf4wWaj7ftlA68GB5_mjkOwrOmPUpP3Y9GjPUJkWZcEd8k6YT5E2z_6zy_fQwCC987t6p4Ihn1m3X03d8lGP6U6RoTFUXYekKuFI05hUZDOSgxa9LWjhVUDwu7mFlGFWvUWRz9GrHya506jorfG-OFQ6cDMgSB30I-vMo1V6LQFB5BVMv9YNbryHD8_XJC12eLRprnIsjA_taMK9FVE0c06q3V-ZW-riqWu7MV9gpCTNTC0MZjJAVcJVbNg&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
KYU,Miami,"Modern Asian-style eatery offering grilled meats & sashimi, plus cocktails.",Asian Fusion,,"251 NW 25th St, Miami, FL 33127, United States",https://www.google.com/maps/place/?q=place_id:ChIJ1RIPXbK22YgRWFRMDfJuic8,https://www.yelp.com/biz/kyu-miami-4?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://www.kyurestaurants.com/,4.5,4.4,2049,$$$,https://logo.clearbit.com/kyurestaurants.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRgcyd63141twSbuvgLlRzQht0y-UBooIq0irp8Ju5QMsXQTuGt1ALl3dn5hYi-ywz2pt5euOeqDxG6OzrPloD_WEbKX_RJwln6rIRwDMJ-p-jrOg5Brye8PyLmlzryCAqA_DhVSh8SPQEJRNl0EIQF-v8-7CEITaJIxS0I5eZ7kmnZWcchny2EPaSu1-JmFG2kq9X0YmTxcX35iT2bAlr91enT2Yd_ZFqlMPvERBDUz5BZJP9c1KezL8JPr-wwVgYzHR6GiNpgrQNkmC8ohVBW2Kuhlhp-tCOxqIM3DaK7rnbISHY&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Mimi Chinese,Miami,,"Chinese, Seafood, Noodles",,"1575 Alton Rd unit 2, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJp3MD2Ie02YgRMGf4EgApixQ,https://www.yelp.com/biz/mimi-chinese-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://mimichinese.com/miami/,4.5,3.7,32,,https://logo.clearbit.com/mimichinese.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRXjJ2PsCI4_zkQe2a5hmM5cDLhexC-5zerIw8MitpPGnUQa_G4N8achaJT7spyOoFgpVXvTt0z_GEvtSR_o1GO3xadlAX46W3J9SA-65rK5N99NhYGvjLUk79TSn6KEfmoufASfZAeQvoLErtuLaETq7nd1wbGfXZyYLCrSBEhFgm7VjcATtvrxrB7Ccbp3_AfwF0TSi4pWZdi2Q-mz44790_35q_SReyzorWTM9QrxB4nokevHwXrWkPsNylO_wlMx-q5JS-QYEPDhsMjHitBI7PJs66lDlqfM0AU1_MISVkmXTk&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
A Fish Called Avalon,Miami,"Airy, upscale haunt featuring eclectic seafood dishes & prime people-watching from sidewalk seats.","Seafood, Cocktail Bars, Salad",,"700 Ocean Dr, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJbQDyqJK02YgR6kKjr7ipYiA,https://www.yelp.com/biz/a-fish-called-avalon-miami-beach-2?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://afishcalledavalon.com/,4.6,4.4,942,$$$,https://logo.clearbit.com/afishcalledavalon.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTCACAlle51GQTzsphRjVGg0_37y35UKFsQ5MRN5OpTiaHNpmydakt42emO_q7FlZG2PHYtlex1n8_0n0vV3A4RdNi1n26zO9T47xSMIHeFEMO65GpecbmJasoCCQGciv_xCEKZqOPvg_0XOGhIxvWOWV2rvBogoklPyVLfi4KLlGDXW_ExLtr-Qk2MKYrsRvV32moyZteqE3-cBvAboGJ8jO7r6s0y3t9a4gelcwSG12M_p5dC0ya5bmyL8fydqPKTclnOC7l1KLFMk1np3X0N66QxmISLslWHalJzt_Y1Lj3kSmw&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
